order_id	isbn	sku	domain	currency
17065	9781104287887	APC	DE	NZD
17066	9780582404151	ABE	CA	NZD
17067	9781906008222	AAW	UK	NZD
17068	9781116075830	AAV	CA	NZD
17069	9781247325460	AAV	FR	EUR
17070	9780699118231	AAV	DE	GBP
17071	9781617221385	AAZ	CA	NZD
17072	9781113904560	AAV	US	GBP
17073	9781164457411	APC	UK	USD
17074	9781176390362	APC	UK	USD
17075	9780595316083	AAV	US	GBP
17076	9780545132688	ABZ	FR	USD
17077	9781171589082	AAV	CA	GBP
17078	9781170794517	APC	FR	EUR
17079	9781110063963	APC	UK	NZD
17080	9781840641370	AAJ	US	EUR
17081	9781142969257	APC	FR	NZD
17082	9780752428130	AAZ	DE	GBP
17083	9781416054191	AA5	FR	USD
17084	9780548736838	APC	CA	NZD
17085	9781117068732	APC	UK	EUR
17086	9781401906986	AA9	DE	GBP
17087	9781171117780	APC	UK	USD
17088	9781248322512	AAV	UK	EUR
17089	9781142986261	APC	DE	EUR
17090	9781103676071	APC	US	USD
17091	9783570197363	AAZ	UK	GBP
17092	9781600249648	AAS	CA	USD
17093	9781174594069	APC	FR	NZD
17094	9781243167385	AAV	FR	USD
17095	9781161648508	APC	UK	NZD
17096	9781145949317	APC	US	GBP
17097	9780786429011	AAN	DE	EUR
17098	9780425172544	AAC	CA	NZD
17099	9780582824799	AAZ	US	EUR
17100	9780751535877	AAZ	DE	USD
17101	9781161503159	APC	DE	NZD
17102	9780879308858	AMS	FR	NZD
17103	9783865802552	KNV	CA	NZD
17104	9781418471057	AAV	US	GBP
17105	9781934824207	AAC	FR	NZD
17106	9780674023826	AAH	CA	GBP
17107	9781243025685	AAV	CA	NZD
17108	9780548861776	APC	US	GBP
17109	9780876044445	AAC	FR	NZD
17110	9783832750299	KNV	FR	EUR
17111	9781400317134	AAE	CA	EUR
17112	9781144068828	APC	FR	GBP
17113	9781179108773	AAV	UK	USD
17114	9781148933665	AAV	US	USD
17115	9781247914107	AAV	CA	NZD
17116	9781117751269	AAV	UK	NZD
17117	9781149397459	APC	DE	EUR
17118	9781177104258	AAV	DE	GBP
17119	9781173611248	APC	DE	NZD
17120	9781178364958	AAV	US	GBP
17121	9781857885026	AAU	CA	USD
17122	9781141131082	AAV	US	GBP
17123	9780471443063	AAC	US	NZD
17124	9780394876160	AAS	FR	GBP
17125	9781441134899	ANB	UK	NZD
17126	9781149681831	AAV	DE	USD
17127	9788881483396	ESB	UK	EUR
17128	9781170865163	AAV	UK	GBP
17129	9781116153491	AAV	US	NZD
17130	9789812683250	AAW	DE	USD
17131	9781144254474	APC	UK	GBP
17132	9780918321978	AAC	UK	NZD
17133	9780968315842	AAC	FR	GBP
17134	9781246878899	AAV	UK	NZD
17135	9781169672857	APC	UK	USD
17136	9780471773894	AAS	FR	GBP
17137	9781270852353	AAV	FR	EUR
17138	9783896917669	KNV	FR	EUR
17139	9781145129054	AAV	UK	NZD
17140	9781178326352	AAV	FR	NZD
17141	9781149648414	AAV	US	NZD
17142	9780763647957	ABZ	US	EUR
17143	9781178106756	AAV	FR	GBP
17144	9781145227019	APC	US	EUR
17145	9781147457711	APC	CA	USD
17146	9781143921681	APC	DE	GBP
17147	9781141074723	AAV	US	EUR
17148	9780910707268	AAC	UK	GBP
17149	9781104727468	APC	US	EUR
17150	9780786718993	AAE	CA	NZD
17151	9781166152574	APC	UK	GBP
17152	9781142592332	APC	CA	USD
17153	9781410933843	AAC	DE	EUR
17154	9781426489365	AAV	DE	GBP
17155	9781597541381	AAV	UK	EUR
17156	9780415115391	AAV	US	EUR
17157	9781409782513	AAV	US	USD
17158	9781176829527	AAV	CA	GBP
17159	9781439568309	AAS	DE	NZD
17160	9781242489204	AAV	US	NZD
17161	9781142380298	APC	US	NZD
17162	9781166219673	APC	US	USD
17163	9780890879962	AAC	UK	USD
17164	9781172167869	APC	UK	NZD
17165	9781440112683	AAV	CA	EUR
17166	9781173866297	APC	FR	USD
17167	9781171503590	AAV	UK	USD
17168	9781161124705	APC	FR	GBP
17169	9781440128837	AAV	FR	EUR
17170	9780745627786	APC	DE	USD
17171	9781174805134	AAV	UK	EUR
17172	9781271089291	AAV	CA	EUR
17173	9781173793951	APC	US	EUR
17174	9789087671020	AAY	DE	GBP
17175	9780763559687	AAC	CA	EUR
17176	9781164469766	APC	UK	GBP
17177	9780470016657	AAH	UK	USD
17178	9780822943297	AAN	DE	EUR
17179	9781609105679	AAV	US	EUR
17180	9783867424158	KNV	UK	USD
17181	9783833724688	KNV	FR	EUR
17182	9781149335352	AAV	UK	GBP
17183	9781617441905	AAV	FR	USD
17184	9781167870286	APC	CA	USD
17185	9781240861941	AAV	US	EUR
17186	9781405192804	AAH	DE	NZD
17187	9781858282824	APG	US	EUR
17188	9781847663382	AAJ	FR	EUR
17189	9781247138237	AAV	CA	USD
17190	9781160666091	APC	FR	USD
17191	9781175836694	APC	DE	GBP
17192	9781245110495	AAV	CA	NZD
17193	9781605475455	AAS	US	NZD
17194	9780387949376	AAS	FR	USD
17195	9780193869653	AOP	FR	NZD
17196	9781140735670	AAV	CA	USD
17197	9781904633433	AAW	CA	GBP
17198	9781161229073	APC	FR	EUR
17199	9780340989265	AAU	UK	EUR
17200	9789061915935	AA6	FR	GBP
17201	9781166748128	APC	FR	NZD
17202	9781177200400	AAV	US	EUR
17203	9783836694827	KNV	CA	EUR
17204	9783843387651	AAV	DE	USD
17205	9780859915977	APC	DE	EUR
17206	9783596853502	KNV	US	NZD
17207	9781594930645	AAC	UK	NZD
17208	9781430223894	AAV	UK	EUR
17209	9781170436660	APC	CA	EUR
17210	9781179671345	AAV	CA	NZD
17211	9781248191590	AAV	UK	USD
17212	9781855660632	ABY	DE	GBP
17213	9781146276191	APC	US	GBP
17214	9781148468433	AAV	US	GBP
17215	9781242321603	AAV	DE	EUR
17216	9780554465937	APC	US	GBP
17217	9781145605404	AAV	US	NZD
17218	9781149390160	AAV	FR	GBP
17219	9781172059386	APC	UK	GBP
17220	9780853239772	AAW	FR	GBP
17221	9781402085437	AAS	UK	GBP
17222	9781163184448	APC	UK	GBP
17223	9781149014783	AAV	US	EUR
17224	9781453535967	AAV	US	EUR
17225	9781144111692	AAV	DE	GBP
17226	9780345481252	AAS	FR	EUR
17227	9780554912455	APC	UK	USD
17228	9781601620378	AAC	FR	GBP
17229	9781165212828	APC	FR	USD
17230	9781170282861	AAV	DE	GBP
17231	9780554968858	AAV	DE	GBP
17232	9781166598488	APC	CA	NZD
17233	9781144807526	APC	CA	USD
17234	9781149214206	AAV	US	EUR
17235	9781149673027	AAV	CA	GBP
17236	9780231148559	LIB	US	EUR
17237	9780559955297	APC	FR	EUR
17238	9781143962677	APC	CA	USD
17239	9781240181537	AAV	CA	USD
17240	9781145130135	AAV	FR	USD
17241	9780321659361	AAW	FR	NZD
17242	9781178473032	AAV	UK	NZD
17243	9781147513554	AAV	US	NZD
17244	9781272069568	AAV	CA	USD
17245	9780333750025	AA7	UK	GBP
17246	9780595425327	AAV	US	GBP
17247	9783837615159	LIB	DE	USD
17248	9781169111318	APC	CA	EUR
17249	9783834432001	KNV	US	GBP
17250	9781147789249	APC	FR	EUR
17251	9781172760138	APC	DE	GBP
17252	9781178125344	AAV	CA	GBP
17253	9781141604586	APC	UK	GBP
17254	9781177042925	APC	US	NZD
17255	9781171676720	AAV	DE	USD
17256	9781172639021	APC	CA	NZD
17257	9780750929486	AAJ	FR	USD
17258	9783507839908	KNV	UK	USD
17259	9781144664044	APC	DE	USD
17260	9783527317110	LIB	US	GBP
17261	9780674789951	APC	CA	NZD
17262	9781148341873	AAV	CA	USD
17263	9781933371160	AAC	DE	GBP
17264	9781148181608	AAV	CA	NZD
17265	9781168757548	APC	UK	USD
17266	9781167036125	APC	US	EUR
17267	9781849490962	AA7	UK	NZD
17268	9781175349545	AAV	DE	USD
17269	9781149751558	AAV	CA	NZD
17270	9781161575163	APC	UK	EUR
17271	9781170377437	AAV	DE	NZD
17272	9781120352521	APC	DE	EUR
17273	9781161418859	APC	DE	USD
17274	9781143448447	AAV	US	EUR
17275	9781161038408	APC	US	GBP
17276	9780805440744	AAC	DE	USD
17277	9781171976127	AAV	CA	EUR
17278	9781113867643	APC	DE	EUR
17279	9783842363960	LIB	DE	USD
17280	9781120044907	APC	US	NZD
17281	9781149932193	APC	DE	USD
17282	9781113227331	APC	FR	GBP
17283	9780863561245	AAJ	CA	NZD
17284	9782757811412	LIB	FR	NZD
17285	9781438925233	AAV	UK	USD
17286	9781163266984	APC	CA	GBP
17287	9781245807463	AAV	US	NZD
17288	9780691058429	AAU	FR	NZD
17289	9781144821980	APC	UK	USD
17290	9780597836275	AAV	FR	NZD
17291	9781244734203	AAV	CA	GBP
17292	9781116033236	AAV	US	NZD
17293	9781904243793	AAO	UK	EUR
17294	9781149522516	AAV	DE	GBP
17295	9781580543583	AAG	UK	NZD
17296	9780300141078	AAS	US	USD
17297	9781141669516	AAV	US	GBP
17298	9781245531085	AAV	FR	USD
17299	9780691141992	KNV	US	GBP
17300	9780552997027	AAZ	CA	NZD
17301	9780415306485	APC	US	NZD
17302	9781167207839	APC	FR	USD
17303	9780446679244	AAC	UK	NZD
17304	9781103114689	APC	US	GBP
17305	9781860775970	AAJ	CA	USD
17306	9781177401685	APC	CA	GBP
17307	9781561581122	AAC	US	NZD
17308	9781409532590	AWC	DE	EUR
17309	9780520256606	AAS	US	NZD
17310	9781149264508	APC	FR	GBP
17311	9781162133324	APC	US	GBP
17312	9781175759351	APC	DE	NZD
17313	9781178316186	APC	CA	GBP
17314	9781165483853	APC	FR	EUR
17315	9781423405092	AAC	FR	GBP
17316	9781171567639	AAV	UK	NZD
17317	9781141857890	APC	US	USD
17318	9781174703072	AAV	US	NZD
17319	9781177854436	AAV	UK	NZD
17320	9781171826491	AAV	CA	EUR
17321	9781163472323	APC	DE	GBP
17322	9781177633673	AAV	FR	EUR
17323	9781146254601	AAV	US	GBP
17324	9781148791197	AAV	US	NZD
17325	9781141527939	APC	FR	EUR
17326	9781178519266	AAV	US	USD
17327	9781247301891	AAV	US	EUR
17328	9781147754797	AAV	CA	EUR
17329	9780786020256	AAE	CA	USD
17330	9780877795513	AAZ	CA	EUR
17331	9780753826386	AAU	DE	GBP
17332	9781141294763	APC	US	NZD
17333	9780521023306	AAZ	DE	NZD
17334	9780520264212	AAS	CA	USD
17335	9781162618258	APC	US	USD
17336	9783570400043	LIB	CA	GBP
17337	9781177630405	AAV	US	GBP
17338	9781271785926	AAV	CA	EUR
17339	9781616082949	AAB	CA	EUR
17340	9781149374054	AAV	UK	EUR
17341	9780763577353	AAC	FR	GBP
17342	9781173201715	AAV	US	USD
17343	9783869061030	KNV	FR	EUR
17344	9781147989342	APC	FR	GBP
17345	9780470588055	AAS	DE	USD
17346	9781103107988	APC	DE	EUR
17347	9781171082873	AAV	CA	GBP
17348	9781441125200	AAE	DE	GBP
17349	9780788407734	AAV	UK	USD
17350	9781147141658	AAV	UK	NZD
17351	9781116448146	APC	UK	NZD
17352	9781172897285	AAV	UK	USD
17353	9780548407806	APC	FR	USD
17354	9781146354486	APC	CA	GBP
17355	9780826426017	ANB	US	USD
17356	9783899220797	AAC	FR	NZD
17357	9781270416241	AAV	US	EUR
17358	9781177112673	APC	CA	NZD
17359	9783868690804	LIB	US	USD
17360	9781117811260	APC	UK	NZD
17361	9781240099740	AAV	FR	GBP
17362	9781143606885	AAV	FR	EUR
17363	9781146338615	APC	FR	USD
17364	9781432712020	AAV	DE	GBP
17365	9781145255098	AAV	UK	USD
17366	9780321255662	AAC	UK	USD
17367	9781145572164	AAV	US	USD
17368	9780977409488	AAS	FR	GBP
17369	9781163433980	APC	UK	USD
17370	9781598639919	AAE	FR	NZD
17371	9781168875280	APC	FR	USD
17372	9781166764210	APC	UK	GBP
17373	9781140847434	APC	US	EUR
17374	9781580403368	AAS	UK	USD
17375	9781408133729	AAU	FR	USD
17376	9781145594593	APC	US	NZD
17377	9780521768313	APC	FR	GBP
17378	9780807123713	AAC	UK	EUR
17379	9781144386793	APC	FR	USD
17380	9781173779733	AAV	DE	GBP
17381	9781148832654	AAV	DE	NZD
17382	9780826496553	ANB	CA	NZD
17383	9780951973868	AGM	UK	GBP
17384	9781904982548	AAC	CA	GBP
17385	9783772467479	LIB	DE	GBP
17386	9781171002604	AAV	CA	USD
17387	9780914171997	AAE	US	NZD
17388	9781583485941	AAV	UK	GBP
17389	9781175660336	APC	UK	GBP
17390	9781117979465	APC	CA	NZD
17391	9781844425709	AAU	UK	USD
17392	9781104964818	APC	FR	GBP
17393	9780896037755	APC	DE	EUR
17394	9781115729017	APC	DE	USD
17395	9781176218420	AAV	US	NZD
17396	9783936990126	LIB	US	USD
17397	9781177473903	APC	UK	USD
17398	9789041111234	AAN	UK	USD
17399	9781590696521	AAC	CA	GBP
17400	9781581822335	AAC	UK	GBP
17401	9780412628702	APC	FR	EUR
17402	9781143665868	AAV	UK	GBP
17403	9781271875047	AAV	UK	EUR
17404	9781170194010	APC	CA	NZD
17405	9780345441256	ABZ	UK	EUR
17406	9783785571422	KNV	DE	GBP
17407	9781166499778	APC	FR	USD
17408	9781175268044	AAV	CA	EUR
17409	9780816077359	AAC	DE	GBP
17410	9780521790307	AAS	UK	EUR
17411	9781847533876	AAV	US	GBP
17412	9780534422639	AAS	CA	NZD
17413	9781172107667	AAV	UK	GBP
17414	9780789429629	AAC	FR	NZD
17415	9780815783152	AAC	DE	GBP
17416	9780684865782	AAC	UK	NZD
17417	9780749449452	AAZ	CA	NZD
17418	9781141900749	APC	DE	NZD
17419	9781162710723	APC	UK	EUR
17420	9781103074365	APC	UK	GBP
17421	9780007307388	AAU	DE	EUR
17422	9781566561228	AAC	US	EUR
17423	9783596509584	LIB	US	GBP
17424	9781271706181	AAV	US	EUR
17425	9781145157361	AAV	DE	EUR
17426	9780495411321	AAC	CA	GBP
17427	9781246889550	AAV	UK	NZD
17428	9781108021852	APC	UK	GBP
17429	9781145127821	APC	US	NZD
17430	9780821805565	AAN	UK	GBP
17431	9781142618018	APC	UK	USD
17432	9781145187009	AAV	CA	GBP
17433	9781174799969	AAV	FR	NZD
17434	9781164390671	APC	FR	NZD
17435	9781167882005	APC	FR	EUR
17436	9781893905870	AAC	UK	GBP
17437	9780521888660	AAS	UK	GBP
17438	9781449387822	AAU	DE	USD
17439	9781607060611	AAZ	UK	USD
17440	9780968632352	AAV	UK	USD
17441	9781434384270	AAV	FR	NZD
17442	9781240719129	AAV	CA	EUR
17443	9781166957155	APC	UK	USD
17444	9780634058769	AAS	UK	NZD
17445	9781404202672	AAC	FR	USD
17446	9781168867636	APC	US	USD
17447	9783830515753	LIB	DE	USD
17448	9781855068032	ANB	DE	EUR
17449	9781894154659	AAC	US	USD
17450	9780226511986	AAH	DE	USD
17451	9780895247346	AAC	US	EUR
17452	9783721207200	LIB	DE	USD
17453	9780742519404	ANB	DE	GBP
17454	9781171642626	AAV	DE	NZD
17455	9781147643015	APC	CA	EUR
17456	9781599219066	AAS	UK	GBP
17457	9780521282406	AAV	DE	USD
17458	9780826442246	AAW	DE	NZD
17459	9781845963620	AB9	US	USD
17460	9780804736039	AAN	CA	GBP
17461	9781590336557	AAZ	US	NZD
17462	9780333920503	AA7	UK	GBP
17463	9781104664039	APC	CA	EUR
17464	9780827605022	AAN	DE	EUR
17465	9783645600897	LIB	CA	NZD
17466	9780553378382	AAZ	UK	NZD
17467	9781435209343	AAE	UK	EUR
17468	9781446518380	AAV	FR	NZD
17469	9781141630301	APC	FR	NZD
17470	9781175825124	AAV	UK	NZD
17471	9781166607050	APC	UK	NZD
17472	9781848842823	AAS	DE	GBP
17473	9781594731051	ADB	CA	EUR
17474	9781243033024	AAV	FR	NZD
17475	9781104503178	APC	DE	USD
17476	9781247097954	AAV	CA	NZD
17477	9781857927504	AAC	FR	GBP
17478	9781145647015	AAV	DE	GBP
17479	9780486420530	AAC	DE	EUR
17480	9781161535006	APC	FR	EUR
17481	9781145407763	AAV	DE	USD
17482	9781240675869	AAV	DE	USD
17483	9781164175810	APC	UK	GBP
17484	9781103478293	AAV	CA	NZD
17485	9780230222328	AA7	FR	USD
17486	9781606239421	AAZ	US	NZD
17487	9781141759408	AAV	UK	EUR
17488	9781175739964	AAV	CA	USD
17489	9781146118859	AAV	FR	NZD
17490	9781148481944	AAV	CA	EUR
17491	9780415147521	APC	FR	NZD
17492	9781148575025	APC	US	USD
17493	9781438425009	AAR	DE	NZD
17494	9781246411997	AAV	US	EUR
17495	9781175459404	APC	US	GBP
17496	9781176297814	APC	UK	EUR
17497	9781166190385	APC	US	NZD
17498	9781148385815	APC	US	USD
17499	9781240445417	AAV	FR	EUR
17500	9781175491336	AAV	FR	GBP
17501	9781141328628	APC	FR	EUR
17502	9781555409258	ANB	UK	EUR
17503	9780615472515	APC	US	USD
17504	9781245053839	AAV	FR	GBP
17505	9780415375276	AAU	FR	NZD
17506	9783540223962	AAV	DE	NZD
17507	9781141847983	APC	UK	GBP
17508	9781145882041	APC	UK	GBP
17509	9781140532088	AAV	CA	GBP
17510	9781146997843	AAV	DE	GBP
17511	9781240646685	AAV	US	USD
17512	9781117685144	APC	CA	GBP
17513	9783832927592	KNV	UK	USD
17514	9781166187101	APC	DE	EUR
17515	9781595833617	AAC	DE	USD
17516	9781145805477	AAV	DE	NZD
17517	9781160778466	APC	CA	USD
17518	9789048123070	AAV	FR	GBP
17519	9781176498860	APC	US	NZD
17520	9781167166846	APC	DE	NZD
17521	9781905664276	AAT	US	USD
17522	9781177576604	APC	DE	NZD
17523	9783170220331	KNV	US	USD
17524	9783772514418	KNV	UK	NZD
17525	9781174354922	AAV	FR	GBP
17526	9780826473912	APC	FR	EUR
17527	9781178666700	AAV	US	GBP
17528	9781246919127	AAV	CA	GBP
17529	9789264176553	AAN	DE	GBP
17530	9781426204852	AAZ	CA	NZD
17531	9781147679793	APC	US	GBP
17532	9781110996896	APC	CA	USD
17533	9781270046707	AAV	UK	NZD
17534	9781143568152	AAV	UK	GBP
17535	9780153346187	AAC	CA	NZD
17536	9780856762291	AAO	FR	USD
17537	9781116386479	AAV	UK	GBP
17538	9781840595154	AAT	US	NZD
17539	9781164819554	APC	CA	NZD
17540	9781407562100	KNV	DE	NZD
17541	9781905131167	ASF	CA	NZD
17542	9781148367095	APC	CA	EUR
17543	9781164336518	APC	UK	GBP
17544	9781143568008	AAV	FR	USD
17545	9783842000834	LIB	UK	GBP
17546	9781144349255	AAV	DE	GBP
17547	9781448851614	AAS	FR	NZD
17548	9781145845008	AAV	DE	EUR
17549	9781145603622	AAV	FR	EUR
17550	9780060574215	ABZ	US	GBP
17551	9783936536553	LIB	US	NZD
17552	9781170884539	AAV	DE	NZD
17553	9783531164755	LIB	DE	GBP
17554	9781175642967	APC	CA	NZD
17555	9781857757248	AAS	US	USD
17556	9780521146074	AAC	US	GBP
17557	9781145387225	AAV	FR	EUR
17558	9781171658450	AAV	CA	NZD
17559	9781110140138	AAV	DE	NZD
17560	9781145893573	AAV	CA	USD
17561	9781175480507	APC	CA	USD
17562	9781111037239	AAC	FR	EUR
17563	9783702230425	LIB	FR	NZD
17564	9783838125695	AAV	DE	GBP
17565	9781147060577	APC	DE	USD
17566	9781147032789	APC	UK	USD
17567	9789004067349	AAN	UK	USD
17568	9781161034639	APC	US	EUR
17569	9781143319204	APC	UK	GBP
17570	9781247039121	AAV	DE	USD
17571	9781242837784	AAV	US	EUR
17572	9780554359762	APC	UK	EUR
17573	9781171947783	APC	DE	EUR
17574	9780814416372	KNV	FR	GBP
17575	9781165122516	APC	US	USD
17576	9780553375312	APC	CA	USD
17577	9781600924224	AAC	FR	GBP
17578	9780553817911	AB9	DE	GBP
17579	9780826493798	AAC	CA	USD
17580	9781847940827	AAW	CA	GBP
17581	9781240204403	AAV	CA	NZD
17582	9781179297408	AAV	FR	USD
17583	9781604330977	AAY	UK	USD
17584	9783640802494	LIB	CA	USD
17585	9783428072743	LIB	DE	GBP
17586	9781247571645	AAV	US	GBP
17587	9781146323901	AAV	UK	GBP
17588	9781146961110	APC	UK	NZD
17589	9780671010201	AAU	CA	EUR
17590	9781103197118	APC	FR	USD
17591	9781143051951	AAV	UK	USD
17592	9781246483956	AAV	FR	EUR
17593	9780319240977	AAW	US	NZD
17594	9780470939031	AAP	UK	USD
17595	9781104187545	APC	UK	USD
17596	9781594628481	AAV	US	NZD
17597	9783931902629	KNV	US	NZD
17598	9781437505610	AAV	DE	EUR
17599	9781270337324	AAV	CA	GBP
17600	9781166255459	APC	CA	EUR
17601	9781905080885	AAZ	FR	GBP
17602	9781148272443	APC	DE	NZD
17603	9783981421026	LIB	FR	EUR
17604	9781412981286	AAE	DE	USD
17605	9783125348554	LIB	US	EUR
17606	9781120793867	APC	CA	EUR
17607	9781179680934	AAV	UK	EUR
17608	9781170365304	AAV	CA	EUR
17609	9781165914135	APC	UK	EUR
17610	9781147560077	APC	DE	GBP
17611	9781400159314	AAC	US	GBP
17612	9781169281080	APC	UK	NZD
17613	9783789165078	KNV	DE	GBP
17614	9781242976728	AAV	US	GBP
17615	9781179330075	AAV	UK	USD
17616	9781172504107	APC	DE	GBP
17617	9788408065678	LIB	FR	NZD
17618	9781619050754	AAV	DE	EUR
17619	9781142494223	APC	US	NZD
17620	9789706509796	AA7	UK	EUR
17621	9781179985091	AAV	US	EUR
17622	9780415498616	AAZ	UK	NZD
17623	9781429679664	AAC	DE	EUR
17624	9781172880294	AAV	US	EUR
17625	9781148042237	AAV	FR	GBP
17626	9781147299519	AAV	US	NZD
17627	9780669211528	ANB	UK	NZD
17628	9781163425138	APC	FR	NZD
17629	9782352501725	AA6	UK	EUR
17630	9781555874636	AAN	CA	USD
17631	9781148158457	AAV	US	EUR
17632	9781165586554	APC	US	GBP
17633	9781878818515	AAZ	UK	USD
17634	9781146617406	AAV	FR	NZD
17635	9780375839696	AAC	CA	GBP
17636	9781176577206	AAV	US	GBP
17637	9781147305364	APC	CA	EUR
17638	9781422118597	AAU	UK	EUR
17639	9780061238253	AAC	UK	EUR
17640	9780500202371	AAZ	UK	NZD
17641	9781104392338	APC	FR	USD
17642	9783522181877	KNV	CA	USD
17643	9780953535361	AGM	CA	GBP
17644	9781161116779	APC	FR	NZD
17645	9783499245343	LIB	US	USD
17646	9781174975554	AAV	US	USD
17647	9780425213896	AAS	DE	USD
17648	9781171712138	AAV	FR	USD
17649	9780851693330	ASC	US	GBP
17650	9780765760074	ANB	FR	NZD
17651	9781145017290	AAV	CA	USD
17652	9781891267246	AAJ	UK	GBP
17653	9781270416302	AAV	UK	USD
17654	9783428025695	KNV	UK	USD
17655	9781167480065	APC	UK	EUR
17656	9781149322291	APC	UK	NZD
17657	9781175580597	APC	UK	USD
17658	9781169837812	APC	CA	GBP
17659	9781244460539	AAV	DE	USD
17660	9781248317280	AAV	FR	EUR
17661	9781143434945	APC	US	NZD
17662	9781168838971	APC	US	GBP
17663	9781243062659	AAV	UK	GBP
17664	9781147493320	APC	FR	GBP
17665	9781271132683	AAV	CA	USD
17666	9780554239255	APC	FR	EUR
17667	9781171275381	AAV	UK	EUR
17668	9781144782014	AAV	DE	GBP
17669	9780753464472	AAC	DE	NZD
17670	9781165033560	APC	UK	EUR
17671	9780123725844	AAC	US	NZD
17672	9781141468782	APC	CA	EUR
17673	9781104605902	APC	US	NZD
17674	9781170105948	AAV	DE	GBP
17675	9780136131106	AAC	FR	USD
17676	9780521544863	AAA	US	EUR
17677	9781272179663	AAV	DE	EUR
17678	9781170515297	APC	UK	USD
17679	9781147438802	APC	FR	USD
17680	9781579654344	AAW	CA	EUR
17681	9781143244742	AAV	DE	GBP
17682	9781882883394	AAC	CA	EUR
17683	9781890627898	AAZ	CA	GBP
17684	9781144111012	APC	DE	EUR
17685	9781405341400	AAU	US	EUR
17686	9781177308847	APC	DE	GBP
17687	9781149725863	APC	UK	GBP
17688	9781116813579	APC	UK	USD
17689	9783897451117	KNV	UK	NZD
17690	9780761950363	AAX	US	EUR
17691	9781141813513	AAV	US	NZD
17692	9781409764021	AAV	UK	EUR
17693	9781142358150	AAV	FR	USD
17694	9781851685356	AAZ	CA	EUR
17695	9781846900914	AAK	US	NZD
17696	9780340981535	AA6	FR	GBP
17697	9780554387802	APC	US	NZD
17698	9781149198735	AAV	FR	EUR
17699	9781174925818	APC	US	GBP
17700	9780822347354	AAJ	CA	EUR
17701	9780761429302	AAS	UK	USD
17702	9781167477126	APC	CA	GBP
17703	9781165453245	APC	DE	NZD
17704	9781175683229	APC	FR	EUR
17705	9783060145393	KNV	UK	NZD
17706	9781142645144	AAV	FR	NZD
17707	9781142447557	APC	FR	GBP
17708	9781161429527	APC	DE	GBP
17709	9781930485150	AAE	FR	EUR
17710	9781176131101	APC	DE	NZD
17711	9781160672061	APC	DE	EUR
17712	9781271637126	AAV	FR	EUR
17713	9781245340557	AAV	UK	GBP
17714	9780822559641	AAC	DE	GBP
17715	9781142858674	AAV	FR	GBP
17716	9781166996185	APC	CA	GBP
17717	9781141146239	AAV	US	EUR
17718	9781436354004	AAV	FR	EUR
17719	9781120763310	APC	CA	GBP
17720	9781148729336	APC	CA	NZD
17721	9781110742530	APC	DE	NZD
17722	9783990210031	LIB	DE	GBP
17723	9781176949058	AAV	US	NZD
17724	9780333567630	AAU	US	NZD
17725	9780393931617	AAE	FR	EUR
17726	9789004150515	AAN	FR	GBP
17727	9780099518785	ASF	US	NZD
17728	9781163510148	APC	FR	USD
17729	9783938889725	LIB	FR	EUR
17730	9781162512754	APC	US	EUR
17731	9781115357418	APC	FR	USD
17732	9781409419051	AAZ	CA	EUR
17733	9781162630571	APC	FR	USD
17734	9783838315379	AAV	CA	NZD
17735	9781440135552	AAV	DE	GBP
17736	9781164830269	APC	UK	GBP
17737	9781140185628	APC	UK	GBP
17738	9781177455893	APC	DE	GBP
17739	9781149529188	AAV	FR	NZD
17740	9781104310684	APC	DE	NZD
17741	9781433343940	AAE	CA	GBP
17742	9781849730433	AAS	CA	EUR
17743	9781173111793	AAV	CA	USD
17744	9781164697633	APC	FR	NZD
17745	9781246023824	AAV	DE	USD
17746	9781176816084	APC	DE	EUR
17747	9781104595050	APC	DE	EUR
17748	9781148639833	APC	DE	GBP
17749	9781141450497	APC	US	NZD
17750	9781164605126	APC	FR	GBP
17751	9781932173987	AAC	US	USD
17752	9783898318105	LIB	CA	USD
17753	9781170451298	AAV	FR	GBP
17754	9780306819599	AAC	US	NZD
17755	9781143771514	AAV	DE	EUR
17756	9780521133739	AAV	DE	NZD
17757	9781448831272	AAE	UK	EUR
17758	9780785223207	AAZ	DE	USD
17759	9780078313707	AAC	US	NZD
17760	9780554868035	APC	UK	USD
17761	9781879181755	AAC	DE	USD
17762	9781433231988	AAC	DE	GBP
17763	9781403496355	AAC	FR	GBP
17764	9780439965590	AAZ	FR	GBP
17765	9783589252947	KNV	CA	EUR
17766	9781110104512	APC	DE	GBP
17767	9781246294910	AAV	CA	GBP
17768	9781117245751	APC	FR	USD
17769	9780829016956	AAZ	FR	USD
17770	9781146625760	APC	UK	GBP
17771	9781175759481	APC	FR	NZD
17772	9780674032804	AAH	FR	NZD
17773	9780595172078	APC	FR	USD
17774	9780071443258	AA3	FR	USD
17775	9783832962555	LIB	CA	USD
17776	9781458411006	KNV	FR	GBP
17777	9781149429730	AAV	CA	EUR
17778	9780520259591	AAH	UK	EUR
17779	9780674748897	AAH	DE	NZD
17780	9781608310548	AAS	FR	GBP
17781	9780141030982	AAW	UK	NZD
17782	9780548007785	APC	DE	NZD
17783	9781147961119	AAV	US	GBP
17784	9781140445814	AAV	UK	NZD
17785	9780380785629	AAC	CA	GBP
17786	9781164018025	APC	UK	EUR
17787	9781242593802	AAV	UK	NZD
17788	9781164710172	APC	CA	USD
